Nickname,Title,Play Hours,Profile Link,Comment,Date,Language
Taka,1,64.3,https://steamcommunity.com/id/ItsTakaTime/,"Simply Goated. I haven't played a game that feels this great off the bat in a while. feels like im playing a prime era xbox360/PS3 game. its an instant classic. great story, I would love some story DLC in the future. PVE is super replayable and fun with mates. PVP is simple, needs a we bit of balancing tho.",2024/9/28,en
TennorianWarrior,1,230.3,https://steamcommunity.com/profiles/76561198418210970/,yes,2024/10/17,en
冒昧的家伙,0,20.4,https://steamcommunity.com/profiles/76561198091724752/,"What is the Extreme Edition I pre -order?Is it a grievance to give you this dead mother? You might have two more pictures as you have, and said that you rely on these six pictures to give you a coffin book",2024/10/5,zh-cn
EveROCK,1,108.1,https://steamcommunity.com/profiles/76561198404383222/,"The first time I heard about this game my beard grew ...
When I watched the trailer of this game my voice became more serious ...
After buying this game my muscles got bigger ...
After installing this game the performance of my PC has improved, now it lets out a roar when calling and emits a constant black smoke ...
While I play this game in the maximum volume my whole street shakes with the sound of shots, explosions, praises to the emperor of humanity, and screams of aliens in panic ...
My neighbor came to complain at my door: 1 minute later he was in the hospital ...
My neighbor came to complain at my door: 1 minute later she was in my bed ...
While I write this analysis and prepare to play more, it is in the kitchen frying a steak for me ...
If she gives me children, they will all be big, strong and brute boys who will wear blue and who will start boxing or MMA from an early age ...
If she doesn't give me children, I will be forced to find another ...
Thinking about the welfare of our traditional family, I've been getting a lumberjack job in Siberia amid wolves, bears, tigers, dinosaurs and heavy bar.
Thinking even more in the future, I will build a cabin in the middle of nowhere, surrounded by barbed wire and full of pitfalls in the immediate vicinity and with some caramel cans to scare strangers.
There we will be happy: me playing, she cooking.
Long live the emperor, the only worthy of praise !!!",2024/10/2,pt
Whalen147,1,3.7,https://steamcommunity.com/id/whalen147/,"New patch did indeed fix issues on Linux and steam deck, so I can recommend the game again.

ORIGINAL REVIEW: Devs have said that the next patch should fix the issue for Linux and SteamDeck users. Once the patch rolls out and it’s confirmed that it does fix the issue, I can recommend the game again.

As of Patch 3.0, users on linux are unable to play online. It appears to be intentional, as the linux64 EAC binary is no longer published in the modules CDN. Just straight up turned off the linux support checkbox.",2024/9/28,en
McGregor,1,478.8,https://steamcommunity.com/profiles/76561199753875974/,"A fantastic game bringing back all the memories of couch co-op from the early aughts. With lavish attention to detail and lore accuracy, Space Marine 2 sets a new bar for the Warhammer franchise.

Combat captures all the crunchy melee and weighty ranged weapon feel you'd expect from the 41st millennium. While feeling clunky at first, the gameplay soon becomes a fluid dance as you begin to understand the parry, dodge and gun strike mechanics culminating in a wide array of gory executions. Harder difficulties will provide challenge and invoke some truly triumphant moments for your three man squad.

The campaign is a relatively linear but satisfying romp with some great set pieces and characters that provide a basic depth making completion satisfying.

Operations, where you will likely spend most of your time, has only 6 missions (for now) but the great combat loop and AI director keep you engaged long after multiple replays should begin to feel stale.

6v6 multiplayer has a solid foundation with well designed maps and a decent paper-rock-scissors class system.

If you're a Warhammer fan, Space Marine 2 is a must buy. If you're new to the universe, you'll likely be drawn into the grim dark future where there is only war.",2024/10/3,en
LaBrie,1,57.2,https://steamcommunity.com/id/Andreqkz/,"I'm totally a PvP addict, and I'm really into the character classes with their unique skills and sick gear! TBH, the classes seem pretty balanced so far, but the devs need to drop more scenarios and PvP modes ASAP!",2024/10/1,en
Positively Cynical,0,11,https://steamcommunity.com/id/Positively_Cynical/,"The game worked on Linux from launch up to the latest patch, which has made online play impossible. They have since changed Linux to unsupported on the product page and have emailed via their support tickets a mix of messages that the game will not be supported on linux and/or that they're aware of and attempting to fix the issue; so not even their support staff are aware of what's going on in any cohesive capacity.

The devs themselves have said full steam deck (inherent linux support) is coming by end of year on their website, and to reiterate, it worked fine and dandy at launch on linux machines.

I as well as most others who purchased the game with intent to play on Linux have likely exceeded the 2 hour playtime at this point and are denied refund requests despite the game no longer being playable, so no refunds and no concrete official statements of any kind from the developer as of this review's posting.",2024/10/2,en
Necroel,1,77.3,https://steamcommunity.com/profiles/76561198073250689/,"Even if you are not a fan of the Warhammer universe, but you like third -person shooters, then passing ""Space Marine 2"" is strictly prohibited.Especially if you once waited very hard and that unappropriate ""Starcraft: Ghost"" from Blizzard Entertainment in the hope of turning a groove into minced meat.Even the fans of the Soulslick Games will be pleasantly surprised, becauseAt high levels of complexity, the game turns into a literal sense of the word nightmare (in the best sense of the word).

If you want a bloody action with harsh men shooting hundreds of hungry creatures from the depths of space, then take it without hesitation.You do not have to clean the “outposts” for hundreds of hours as in “other” games or to see the disgusting agenda of Sweet Baby Inc.The epic campaign will take you no more than 10 hours, and then you can enjoy the destruction of tyranids in operations, alone or with friends.

P.S.The game was made by brutal men from Saber Interactive, for brutal brothers and sisters, only blood, guts and hardcore.The emperor protects.",2024/10/6,ru
Ryultima,1,86.8,https://steamcommunity.com/id/KGRYU/,"From the first minutes, the game captures the brutal and epic essence of the Warhammer 40K universe.The graphics are breathtaking, every detail of the armor of the Space Marines and the Xenos hordes is rendered with impressive precision.The fights are intense, skillfully mixing shot and melee, and each confrontation against the tyrants is a deadly dance where the slightest error can be fatal.

The story is rich and immersive, faithfully respecting the Lore established while introducing new captivating elements.Dialogues and interactions with other characters strengthen immersion, constantly reminding us of the sacrifices and the duty of the Space Marines towards the Imperium of humanity.

But what really distinguishes Space Marine 2 is its atmosphere.We really feel the pressure and urgency of each mission, the camaraderie between brothers in arms, and the unshakable determination of Titus in the face of adversity.The soundtrack, epic and martial, perfectly accompanies each moment of glory and despair.

In conclusion, Space Marine 2 is not only a game, it is an experience.A dive into a dark and fascinating universe where each victory is torn from the price of blood and courage.For the Emperor and the Imperium, I recommend this game to all Warhammer 40K fans and to those looking for an unforgettable adventure.",2024/10/1,fr
Bear Necessitities,0,54.9,https://steamcommunity.com/profiles/76561198256912164/,"i love this game, loved the first one, love dawn of war. love 40k, but for whatever reason its currently unplayable for me, crashes more then not, can't finish a single operation can't match-make without a hard restart after getting disconnected (if it doesn't crash) and i run 32gb ram and a 4080. its ridiculous",2024/9/27,en
MOOOOOOOOOOOOOOOOOOOOOOOOOOOO,0,25.3,https://steamcommunity.com/id/monkeyofchao/,"Game is brilliant however there is a bug that stops you from loading into missions, the ship leaves without you, there is a fix where you stand on an oil patch until the game loads you in however since the new patch the screen remains black. will remove this review once this bug is fixed.",2024/9/27,en
逻各斯,1,40.5,https://steamcommunity.com/profiles/76561198281762840/,"After the update on September 26, I can no longer log in to the online game. I always tell me that the server connection is lost or the kind of circle does not turn around.Is this the title?I didn't play PVP in this game.The recent amendment enthusiasm is very good, I hope it will not work later.",2024/9/27,zh-cn
铁骑,1,42.9,https://steamcommunity.com/profiles/76561198888969440/,"Fun is the fun content, add a few more pictures, then the plot will have a few chapters and occupations fun, a lot of fun, a lot",2024/10/1,zh-cn
†_Eksfayer_†,1,119.7,https://steamcommunity.com/profiles/76561198157117363/,"Space Marine 2 is a real gift for all fans of the Warhammer 40,000 universe.Graphics and battles in this game are at the highest level.The plot, inspired by the exploits of ultramarins, is full of epic scenes.Adeptus Proteinus (Astartes) again protect the Imperium of mankind from heretics and xenos.In general, the game left me extremely positive emotions!",2024/10/4,ru
WillieGelmo,1,14.6,https://steamcommunity.com/profiles/76561198859265745/,"---{ Graphics }---
☑ You forget what reality is
☐ Beautiful
☐ Good
☐ Decent
☐ Bad
☐ Don‘t look too long at it
☐ MS-DOS

---{ Gameplay }---
☑ Very good
☐ Good
☐ It's just gameplay
☐ Mehh
☐ Watch paint dry instead
☐ Just don't

---{ Audio }---
☐ Eargasm
☑ Very good
☐ Good
☐ Not too bad
☐ Bad
☐ I'm now deaf

---{ Audience }---
☐ Kids
☐ Teens
☑ Adults
☐ Grandma

---{ PC Requirements }---
☐ Check if you can run paint
☐ Potato
☐ Decent
☑ Fast
☑ Rich boi
☐ Ask NASA if they have a spare computer

---{ Game Size }---
☐ Floppy Disk
☐ Old Fashioned
☑ Workable
☐ Big
☐ Will eat 10% of your 1TB hard drive
☐ You will want an entire hard drive to hold it
☐ You will need to invest in a black hole to hold all the data

---{ Difficulty }---
☐ Just press 'W'
☐ Easy
☐ Easy to learn / Hard to master
☐ Significant brain usage
☑ Difficult
☐ Dark Souls

---{ Grind }---
☐ Nothing to grind
☐ Only if u care about leaderboards/ranks
☑ Isn't necessary to progress
☑ Average grind level
☐ Too much grind
☐ You'll need a second life for grinding

---{ Story }---
☐ No Story
☐ Some lore
☐ Average
☑ Good
☐ Lovely
☐ It'll replace your life

---{ Game Time }---
☐ Long enough for a cup of coffee
☐ Short
☑ Average
☐ Long
☐ To infinity and beyond

---{ Price }---
☐ It's free!
☑ Worth the price
☐ If it's on sale
☐ If u have some spare money left
☐ Not recommended
☐ You could also just burn your money

---{ Bugs }---
☐ Never heard of
☑ Minor bugs
☐ Can get annoying
☐ ARK: Survival Evolved
☐ The game itself is a big terrarium for bugs

---{ ? / 10 }---
☐ 1
☐ 2
☐ 3
☐ 4
☐ 5
☐ 6
☐ 7
☐ 8
☑ 9
☐ 10",2024/10/7,en
Ms.Chief,1,12.3,https://steamcommunity.com/profiles/76561198293175386/,"What a fantastic, wonderful lovely dive into the Warhammer 40k universe. So many detail and well placed hints and facts. The Combat animations are great adnd the combos and finishers in combat are gogeous and sometimes funny (Melta pew pew XD) In my opinion one of the greatest and well made games. On many places you can find background infos. You can play the campain with friends too, a huge yes yes.",2024/9/29,en
chris.,1,43.7,https://steamcommunity.com/id/hyl1t3/,"---{ Graphics }---
☐ You forget what reality is
☑ Beautiful
☐ Good
☐ Decent
☐ Bad
☐ Don‘t look too long at it
☐ MS-DOS

---{ Gameplay }---
☑ Very good
☐ Good
☐ It's just gameplay
☐ Mehh
☐ Watch paint dry instead
☐ Just don't

---{ Audio }---
☑ Eargasm
☐ Very good
☐ Good
☐ Not too bad
☐ Bad
☐ I'm now deaf

---{ Audience }---
☐ Kids
☐ Teens
☑ Adults
☐ Grandma

---{ PC Requirements }---
☐ Check if you can run paint
☐ Potato
☐ Decent
☐ Fast
☑ Rich boi
☐ Ask NASA if they have a spare computer

---{ Game Size }---
☐ Floppy Disk
☐ Old Fashioned
☐ Workable
☐ Big
☑ Will eat 10% of your 1TB hard drive
☐ You will want an entire hard drive to hold it
☐ You will need to invest in a black hole to hold all the data

---{ Difficulty }---
☐ Just press 'W'
☐ Easy
☑ Easy to learn / Hard to master
☐ Significant brain usage
☐ Difficult
☐ Dark Souls

---{ Grind }---
☐ Nothing to grind
☐ Only if u care about leaderboards/ranks
☐ Isn't necessary to progress
☑ Average grind level
☐ Too much grind
☐ You'll need a second life for grinding

---{ Story }---
☐ No Story
☐ Some lore
☐ Average
☑ Good
☐ Lovely
☐ It'll replace your life

---{ Game Time }---
☐ Long enough for a cup of coffee
☐ Short
☑ Average
☐ Long
☐ To infinity and beyond

---{ Price }---
☐ It's free!
☑ Worth the price
☐ If it's on sale
☐ If u have some spare money left
☐ Not recommended
☐ You could also just burn your money

---{ Bugs }---
☐ Never heard of
☑ Minor bugs
☐ Can get annoying
☐ ARK: Survival Evolved
☐ The game itself is a big terrarium for bugs

---{ ? / 10 }---
☐ 1
☐ 2
☐ 3
☐ 4
☐ 5
☐ 6
☐ 7
☐ 8
☑ 9
☐ 10",2024/10/5,en
Koneo,1,69.9,https://steamcommunity.com/id/ZKota/,"/! \ This opinion is personal, I only give an opinion after having finished a game and does not say to have the science of gaming but I say I have played a lot of game and have a good experience in terms of game. /!\


--- {graphics} ---
☐ Incredible
☑ Very beautiful
☐ beautiful
☐ normal
☐ It goes
☐ ugly

--- {gameplay} ---
☐ Incredible
☑ Excellent
☐ pretty good
☐ It's a gameplay.
☐ Bad
------------------
☑ Immersive
☐ Innovative
☑ Original
☑ Intuitive

--- {Audio} ---
☑ Immersive
☐ Really good
☐ nice
☐ Not phew but it goes
☐ Bad
☐ Provide dolipranes

--- {ost} ---
☐ Orgasmic
☑ Very good
☐ nice
☐ Not phew
☐ Very bad

--- {audience} ---
☐ Children
☑ Teens
☑ Adults
☐ grandparents

--- {pc required} ---
☐ NASA PC
☐ Riche pc
☑ Classic PC
☐ Potato PC
☐ PC with a pentium
☐ It would run on everything and anyone who

--- {difficulties} ---
☐ Dark Souls
☐ Difficult
☑ Easy to learn / Difficult to master
☐ For all
☐ Very easy
☐ Just press ""Z or W""

---{ History }---
☐ Immersive
☑ Very good
☐ Good
☐ Correct
☐ Bad
☐ without history

--- {playing time} ---
☐ towards infinity and the beyond
☐ Rather long
☑ Middle (PVP and PVE mode Relayable to infinite)
☐ Very short
☐ Long enough for a coffee break

--- {Steam success} ---
☐ Impossible to complete
☐ requires DLC
☑ Can be 100% finished
☐ I did not try
☐ No success

---{ Price }---
☐ Totally free!
☐ Free but beware of paying
☐ Not very expensive
☐ affordable
☑ Normal price
☐ Dear for what it is
☐ It's not worth it

--- {bugs} ---
☐ Never had a single bug while playing
☑ Small minor bug
☐ Sometimes a little boring
☐ It depends on your luck
☐ Cyberpunk on PS4 in 2020

--- {?/ 10} ---
☐ 1
☐ 2
☐ 3
☐ 4
☐ 5
☐ 6
☐ 7
☑ 8
☐ 9
☐ 10

--- {small personal comment} ---
- I had loved Vermintide 2 and very little like Darktide, but this game takes all the right side of the two and makes it a great game in time with a PvP that changes habit and a replayable PVE without being bored or feelingTime long.The only negative point is that we can play in team of 3 maximum.I recommend.",2024/10/14,fr
Hiddenpool runner,1,23.7,https://steamcommunity.com/id/ChotkiLesha/,"I don't recommend to play Uber HARDCORE for solo player's as it is just not even difficult but uncomfortable and distracting.
In general it's one of the best games in it's genre, and also it helps you to increase testosterone in your body. Cool game, now only left to watch 40+ hours of WH Lore on youtube. For the Emperor!",2024/9/29,en
Vpolne,0,21.1,https://steamcommunity.com/id/vpolne/,"I've been waiting to properly play it until they've released 'Ultrawide support' promised before launch.
Well, it got release and it's a bad one - crops image top and bottom. And severely missing FOV slider.",2024/9/27,en
BadLuckTulip,0,50.5,https://steamcommunity.com/profiles/76561198040865830/,"DO NOT BUY THIS GAME IF YOU ARE IN OCEANIA!!!!!
There is a currently game breaking bug for Oceania players where you won't be able to load into PVE Operations about 4 out of 5 times.
Bug has persisted since launch and people found a work around, but since latest update/patch the work around is no longer possible.
I REPEAT: If you are in Oceania, hold off buying this game for now.",2024/9/29,en
Madjestik85,1,28.1,https://steamcommunity.com/profiles/76561198211140331/,"At the moment, the game is 1 time.Pass the company and play a little in the coop.In general, not bad.Special thanks for the Russian dubbing, but there is little content in the game.There are few weapons, few types of missions, few cards and biomes themselves, few diverse music.",2024/10/3,ru
MuDx,1,14.7,https://steamcommunity.com/id/rafaelmelo1/,"Really fun game.

The Emperor Protects.",2024/10/4,en
III_DarkAngel,0,12,https://steamcommunity.com/id/III_DarkAngel/,"This is another one of those games where I really wish there was a neutral option for Steam reviews.

My review is based off of a solo campaign completed on veteran difficulty, all operations completed and a decent amount of multiplayer.

Space Marine 2 is a large step up from it's predecessor and improves on almost every aspect of graphics and gameplay. The controls are familiar to anybody who's played games that require timing and elevated awareness. At the beginning it stays true to the lore to a point but quickly starts to suffer from ""main character syndrome"" as the story progresses. The multiplayer offering is interesting but not enough to keep me coming back for any length of time.

I understand the hype surrounding the title but I can't really get my head around why nobody is discussing the game's very obvious shortcomings, at least in my opinion.

The longer I played the story the more I started to realise that the structure of almost every single mission is identical to the last. The layout of almost every mission is as follows; Begin after a short cutscene, run through a linear level and kill groups of enemies, eventually you'll hit a large area which is handcrafted to show off the games ""swarm engine"" which is basically a point defence for a couple of minutes which was painfully obvious that it was ripped straight out of World War Z (especially the enemies climbing on top of one another to reach you at the top of a high wall and the whole 'hitting the base of the tower to make them collapse mechanic'). You proceed to the end then watch another short cutscene, rinse and repeat for between 8-10 hours. Pretty much the entire bulk of Space Marine 2 is defend this objective, defend that objective, defend the next objective or fight a boss in a small arena area. Another section it shamelessly ripped off from another game was the dodging debris left and right as you thrust around the screen identical to Dead Space 2 and 3. During the campaign you unlock six side-missions known as Operations which take place alongside Damocles Squad in the timeline of the main story, this is also something I couldn't quite understand, this mode has decent amounts of customisation, skill trees, weapon trees, currencies and unlock paths... to play on only 6 short missions with no variation, hmm. I played all of these once and seen no reason to come back to play them again since I knew the story and what to expect, I also found that progression does not carry over into your campaign character so I was really trying to find out what the purpose of this mode actually was, jury is still out on that one.

The multiplayer isn't something I'm really going to comment on because some people love it in games, others just don't bother with it, I'm of the latter.

Overall the story was... okay. The characters are well voiced and interesting in their own respects until you realise that literally half of the campaign is just your squad mates bickering back and forth about how much of a traitor you are, which in the grand scheme of things makes sense but after hours of hearing it I just began to get irritated and closed off from it. Toward the end of the story there is so much plot armour and so much main character syndrome I just ended up sighing when the credits rolled, feeling more bored than accomplished.

Just a side note before closing; I'm curious why instead of taking part in these epic final battles toward the end and physically fighting my way through, I was instead forced to sit and watch a handful of short cutscenes, one even held my hand and forced me to move in a certain way in order to progress while I literally just sat back and watched my character move on his own. Strange, it's almost like they were trying to rush through it to finish the game in time but I could be wrong.

In summary, I think that Space Marine 2 is a visually impressive title and should definitely be commended for bringing the Warhammer 40K universe to life in the way that it does but for me personally it simply doesn't bring enough to keep me interested for any length of time and once the story is completed and all the operations the only replayability I found was in the multiplayer which personally I have no interest in myself.

Ultimately it verges into a not recommended from me with all the negative points considered, if I could give neutral reviews, I would for this one.",2024/9/30,en
MTG,1,194.3,https://steamcommunity.com/profiles/76561198367588770/,"The true dog chewy giga -ched game that injects marine marriage into the alien organisms with the spirit of the dog.You can do it, so what is this emperor and the empire is good?

+I believe it is patching again",2024/10/4,ko
케이드-7,1,234.5,https://steamcommunity.com/profiles/76561198419296055/,"As one of the Marine who gave his life to his Majesty and promised honor and glory
I heard that dirty Xenos and heresies were back, and I was angry with anger.
With this, the anger is tolerate, so it is not in the first place, so to break the enemies in the name of the Emperor's Majesty.
And for the glory of the empire, I will go back to the battlefield and do my duties for my duty.
Po Diem Ferra !!!",2024/9/30,ko
DesireDe,0,17.1,https://steamcommunity.com/profiles/76561198208929300/,"This update reflects the same arrogant operations as HelloVERS in the past.Weaken players, weaken the hot melting gun, and the shotgun is not strengthened. It is also believed that the game is too simple to add difficulty.In this breaking balance, it is not recommended, not recommended, not recommended.I regret pre -ordering the Emperor Champions Edition!Exotic game operation!heresy!",2024/10/17,zh-cn
agaga2,0,83.9,https://steamcommunity.com/profiles/76561198077533102/,"I did it.
In the update on October 17, the player side of the significant increase in difficulty was just struggling.There was no relief of weak weapons, and those who were not testing the game were to update the game just to extend the game as they were.
I understand that the development that denies the system created by the players who are fighting while fighting while recovering armor to confront the hordes of the enemy is that the nerf of the player's ability is a game experience nerf.You should do it.
If it does not improve immediately, this game will follow the same path as B4B and Heldiver 2 a little earlier.Because the number of users is decreasing so that the matching is almost on the first day of the update.",2024/10/17,ja
fantomik,1,42.7,https://steamcommunity.com/id/fantomik/,They have fixed the Linux support and it works like a charm now. Recommended.,2024/10/2,en
Johnnyblack丶,0,43.2,https://steamcommunity.com/id/dvee193853/,The content of the game is too strong in this tour.Bing 2 knows that the prodigal son has begun to strengthen players. You are going to go arrows. Then I can only wish you good luck. Non -war hammer fans are really not recommended.,2024/10/17,zh-cn
FahriBey,1,18.7,https://steamcommunity.com/id/FahriBey/,FOR THE EMPEROR !.,2024/9/30,en
smAAn,1,78.6,https://steamcommunity.com/profiles/76561198041126902/,"This game is everything I dreamed of. Great co-op fun and the core gameplay loop never gets old. Can't wait for future updates and DLC.

Rejoice, for I bring you glorious news.
Space Marine 2 walks among us.",2024/9/27,en
Sana,1,22.1,https://steamcommunity.com/id/enotrobin/,"- Close your eyes, bro
- Ok, bro
- What do you see bro?
- Nothing, bro
- That's the Imperium without you, bro
- Bro... :,))",2024/10/5,en
