Nickname,Title,Play Hours,Profile Link,Comment,Date,Language
l33tn3ss_17,1,16.7,https://steamcommunity.com/id/l33tn3ss17/,"Space Marine 2 is a must-buy game that harkens back to the politics-free heyday of gaming. It is like taking a time machine back to the 2010s and going through all those beautifully made games during that era. It also shows how far AAA gaming has fallen. All publishers and development teams should take note and do better, focusing primarily on player experience over 'sending the message' and monetization. Saber Interactive should be very proud of what they have made.

If, like me, you are disappointed with the needless disrespect towards canon and established lore by Games Workshop lately, then you need not fear Space Marine 2. Space Marine 2 follows the story of Captain Titus in a way that respects what has been and does not cater to the tourists and nu-Warhammer fans destroying the hobby currently. Any true Warhammer fans can buy Space Marine 2 guilt-free.

The single-player campaign is long enough to provide a story that ties into the Era Indomitus and the previous story of the first Space Marine game. Playing it solo can be challenging, especially on higher difficulties, but I found it to be well worth playing and had very few issues with it even though I finished it on early patches.

Playing Operations solo is also likewise a very meaningful experience that you cannot replicate elsewhere. I am ecstatic that Saber Interactive is continuing to develop more missions for this mode. The mission where you kill the Bio-Titan is my new favourite. I have had a few drops when I played it, but otherwise, I have not had any major issues.

Multiplayer is fun, but I still think the Bulwark class is overpowered, and some balancing is necessary. It is not a mode I have played a ton, but I can report no major issues.

A huge bonus is that the usual suspects hate Space Marine 2 and its success:



Another bonus is that the CEO of Saber Interactive is incredibly based:



As is some of their dev team:



I give Space Marine 2 a very solid 9/10, only citing some minor technical issues in Operations mode. Space Marine 2 is my game of the year this year on Steam, and I highly encourage anybody to buy it. Whether this is your first or tenth Warhammer game, this is a worthy buy and entry into the grimdark universe of 40k. Well done to Saber Interactive.",2024/11/28,en
⭐ БелыЙ АнгеЛ ⭐,1,68.2,https://steamcommunity.com/id/Djonny123/,"Лучшая игра в которую я играл в 24 году , всем советую.
Номинация.",2024/11/28,ru
Ghost Star,1,201.7,https://steamcommunity.com/profiles/76561199678713996/,"This was my introduction into the warhammer universe my very first experience with the imperium. After 200hrs 100% completion and countless of the emperors foes fallen..

all that needs to be said....my pledge...is eternal.",2024/11/13,en
Imaro,1,10.1,https://steamcommunity.com/profiles/76561198015097451/,What is your Duty? To serve Emperor's Will. What is Emperor's Will? That we fight and die. What is Death? It is our duty!,2024/11/28,en
「TwentyFiveToLife」,1,11,https://steamcommunity.com/id/sadamaza034/,Номинация: «Игра года»,2024/11/28,bg
[TTV]twi_live,1,4.6,https://steamcommunity.com/id/tviwka/,"Отличный регрупп Spice Girls.

За Бекстрит Бойс!",2024/11/28,ru
Lon,1,116,https://steamcommunity.com/id/TheL0N/,"O Universo de Warhammer 40k é por essência um conjunto de 'coisinhas', E essas são: Terror, Tragédia, Brutalidade, Pancadaria, Carnificina e por aí vai..(Já Deu pra Entender que os Fracos não tem chance e nem vez), que fazem dele um universo único. E essas 'coisinhas' são um lembrete curto e grosso, 'Não há Esperança e muito menos uma garantia de Paz'.

A excelente campanha é uma continuação direta do primeiro game, com uma trama muito boa e bem amarrada com as missões Co-op mostrando de outro ponto as missões lideradas por TITUS.
Aqui o Co-op brilha trazendo uma variedade de armas e classes de Space Marines para que possamos completar as missões, que podem ser jogadas solo ou com mais dois amigos (com amigos é melhor).
O multi-Jogador é a extensão do Co-op para um PvP BRUTAL com vários modos. Game 10/10.

Os DEV's de Space Marine 2 estão de parabéns e tenhamos MÁXIMO RESPEITO, foram literalmente na direção Contrária de outros, que vem tentando empurrar essas "" Ideologias Mágicas"" medonhas goela abaixo nos players, E Todos sabemos que Mágica é coisa de herege, E aqui apagamos o fogo da heresia na Paulada.
Yes, brothers, for the Emperor!",2024/11/29,pt
Atmoman,1,53,https://steamcommunity.com/id/1321995/,"Не, ну быть работягой в таком мире вообще не хотелось бы.
Для меня это первое непосредственное знакомство с играми по вселенной войны сорокового тысячелетия. И я остался более чем доволен.
Эстетика мега эпичная. Броня блестит, кровь льется рекой. Это мир, где война не останавливается никогда.
Геймплейно весело, в ПвЕ миссия и ПвВ появляются и новые геймплейные механики.
Озвучка кайф, эпик. Победа или смерть!
Кастомизация десантника прикольная, правда надо качаться...
Местами кинематики - до мурашек.

Warhammer 40,000: Space Marine 2 


Для прокачки в ПвЕ слишком много гринда, будто это не пристройка, а основной режим игры.
Мотивация персонажей в компании не очень понятно. Че то они подозревают, че то они бухтят, потом не бухтят.
Надо блин качать оружие, качать класс, качать другое оружие.



Крутой игрухерс. Можно и в компанию поиграть, можно и в мультиплеер побегать, с атмосферой пабликов 00х-10х. А главное, можно все это с друзьями. Кайф.",2024/11/15,ru
JEEDKIY,1,74.5,https://steamcommunity.com/id/jeedkiy/,"When I predicted this game during the Nvidia leak, I was called crazy. Now it's been played by millions. Now it will have mods. Emperor bless Saber",2024/11/28,en
Felix,1,100.4,https://steamcommunity.com/profiles/76561198048648257/,"О великий суп наварили!
О шикарный суп наварили!
Суп, горячий суп!
Ешь суп, горячий суп!",2024/11/28,ru
Maksim,1,23.7,https://steamcommunity.com/id/60392375/,"Warhammer 40,000: Space Marine 2 
A Screenshot of Warhammer 40,000: Space Marine 2
By: Maksim",2024/11/28,en
蕾米主人的超乖小黏狗,1,33,https://steamcommunity.com/id/MendelChaos0/,"老实说我不是严格意义上的锤佬，但是这款游戏玩下来体验还是很不错的。抛去首发的优化、蓝屏问题，星际战士2是很不错的粉丝玩的超级开心路人也能玩的不错的游戏。剧情满足了大能看大场面小能看兄弟情，还能和朋友一起联机过剧情。pve的话我玩的时候只有六张图，说是刷宝游戏其实不是，因为能刷的严格意义上来说只有武器等级，每张图任务都是一样的，唯一的变数只有boss的有无、位置。pvp没玩过就不评价了。总的来说目前内容还是偏少，锤佬无脑入，谁不想试试当超级大罐头
——来自小黑盒用户你好我是超级姛的评价",2024/11/18,zh-cn
Parzival117,1,14.3,https://steamcommunity.com/id/Parz1val_117/,"Wow! Lo jugue en la dificultad alta y toda la campaña me la pase en pantalla roja :v y luego me pase al multijugador de misiones relacionadas a la campaña penando que todo seria mas facil y vi como mis compañeros se la pasaban en pantalla roja.

En pocas palabras, fue EPICO!",2024/11/17,es
Artoriaz,1,16.3,https://steamcommunity.com/id/artoriaz13/,Really great game if you want some mindless fun with friends,2024/12/2,en
rain,1,5,https://steamcommunity.com/id/yu-qi/,"PURGE THE HERETIC
BURN THE UNCLEAN
CULL THE XENOS

FOR THE EMPEROR!!",2024/12/1,en
janemirn,1,72.5,https://steamcommunity.com/id/janemirn/,"Product received for free

A game opened a whole new world of co-op shooters. A good game.",2024/11/28,en
Guyver,1,1.9,https://steamcommunity.com/profiles/76561198110663983/,"COME TRAITOR!
COME TO SH00B3RT!
COME AND BAIT!
COME AND DIE!
BUT COME ALL THE SAME!
COME AND MEET THY DOOM, BAITS OF ABOMINATION!
COME AND FEEL THE ANGEL'S WRATH, CURS OF LGBTQIA+.
COME SO SH00B3RT MAY LAY THY HEARTS AT SANGUINUS'S FEET!
THE WALLS OF THE PALACE STAND!
THE SPACE MARINE 2 GATE REMAINS BARRED AND SH00B3RT WILL BREAK THY CROOKED SPINES ACROSS HIS KNEE!
BANNED?!?!?!
INCONCEIVABLE!
SH00B3RT WILL NOT STAND FOR THIS PUPPET FOR FALSE GODS!
RELEASE ME SO THAT I MIGHT WIPE THY STAIN FROM THE FOURMS!
CANCELLING!
YOU DARE!?
SUFFER NOT THE WITCH TO LIVE!
SO SAYS SH00B3RT!!",2024/11/14,en
Hew Maan,1,20.8,https://steamcommunity.com/id/gv1nPin/,"Прикольная экшн с продолжением пафосной истории, из минусов коротенькая компания.
В основном игра заточена под прокачку косметики и мочило в PvP/PvE",2024/11/28,ru
mamudrik,1,18.7,https://steamcommunity.com/profiles/76561198987879043/,"Что не понравилось:
Нет прямо больших и серьёзных толп врагов, как например орды в WWZ.
Мало интересных видео-вставок для достаточно короткой сюжетной компании.
Нет достаточного кол-ва красивых и запоминающихся локаций, как в WWZ.
Один раз был перезапуск миссии с начала, из-за неработающего скрипта.
Но, игра очень сильно понравилась механиками и наличием русской локализации.
Не смотря на то, что WWZ по парочке пунктов лучше следующий игры от данных ребят, это
всё равно большой шаг вперёд по моему мнению. После прохождения появилось дикое желание
снова вернуться в DARKTIDE, это значит, у разработчиков получилось выдержать правильную
атмосферу вселенной. Боссы хороши, а я боссов люблю, особенно в кооперативе. По темпу геймплея тираниды понравились больше еретиков. Оценка 76 из 100",2024/11/21,ru
Tank Girl,1,71.8,https://steamcommunity.com/id/Coneja/,"Chainsword goes brrr, bolt goes pew pew, tyranids go splat.
10/10. FOR THE EMPEROR!",2024/11/28,en
seele vollerei,1,13,https://steamcommunity.com/id/seele_veliona/,жалко то что я потратила денег( а так красиво улетели сама игрушка сверх естественный не даст так только по любоваться красивый пизайже и прихурять! таракан во славу императора! но не стоит за своих денег(,2024/11/28,ru
𝔸𝕃𝔼𝕏𝕀𝕆𝕊,1,50.2,https://steamcommunity.com/id/alexios2035/,"Space Marine 2 isn't interested in those futile Guardsmen digging their trenches, it's not interested in showing you the horrors of war (although, come to think of it, Conscript with Kriegsmen would go hard). Neither is Saber Interactive’s sequel interested in giving you a look at the grand scale of humanity's vast empire 38,000 years from now. This is a power fantasy through and through, so don your power armour, pick up your Thunder Hammer, and purge this world of xenos filth!!!",2024/11/29,en
NetGameTen,1,57.8,https://steamcommunity.com/profiles/76561198067752317/,My face is my shield!,2024/12/1,en
Bruno,1,62.7,https://steamcommunity.com/profiles/76561198883822243/,"""They shall be my finest warriors, these men who give of themselves to me. Like clay I shall mould them, and in the furnace of war forge them. They will be of iron will and steely muscle. In great armour shall I clad them and with the mightiest guns will they be armed. They will be untouched by plague or disease, no sickness will blight them. They will have tactics, strategies and machines so that no foe can best them in battle. They are my bulwark against the Terror. They are the Defenders of Humanity. They are my Space Marines and they shall know no fear.""
-God-Emperor of Mankind",2024/11/13,en
CyanideNOX,1,2.2,https://steamcommunity.com/id/CyanideNOX/,"Product refunded

👍",2024/11/28,en
EzMaximuz,1,8.8,https://steamcommunity.com/id/pepemoor/,"recomiendo el juego si te gustan los shooter en 3ra persona, accion a montones, no esperes mucho por parte dela historia ya que es muy pequeño si lo comparamos con el lore de warhammer. divertido es.",2024/11/27,es
Antresoulkin,1,5.6,https://steamcommunity.com/id/Antresoulkin/,"Мои братья по ордену учили меня не стесняться наших болтеров, особенно когда они таких размеров.",2024/11/28,ru
Alber7,1,1.4,https://steamcommunity.com/id/Alber7/,"Short Review

Such fantastic game. It represent all male fantasies. Worth every penny.",2024/11/28,en
197Алексей197,1,35.6,https://steamcommunity.com/profiles/76561198141182940/,"Самая лучшая игра по вахе за последние кучу лет, жаль сюжетная компания слишком короткая. Огромные плюсы за атмосферу, детализацию, графон, лор, хорошую пафосную историю Тита. Ценник в 3200 слишком завышен, три режима в мульте который надоедает через пару вечеров и 6 доп миссий, слишком скудно. Прогрессия в мульте это чисто косметическая, для открытия шмота на перса надо запотеть на 36 побед за каждого перса, чтобы получить фулл его шмот, а прогрессия в кооп миссиях чисто наяривание опыта по одним и тем же местам из 6 вариантов. Надежда лишь на дорожную карту с новым контентом !",2024/11/28,ru
Frostie,1,48.8,https://steamcommunity.com/profiles/76561198053001851/,"Love me emprah.
'Ate chaos.
'Ate xenos. Not racist, I just don't loik 'em.
Love me legion.
Simple as.",2024/11/29,en
BOTxNEKO,1,13.7,https://steamcommunity.com/id/BOTxNEKO/,ЗА ИМПЕРАТОРА!!!,2024/11/29,en
Attrasser,1,20.9,https://steamcommunity.com/profiles/76561198123436528/,"Во тьме все равны, кроме тех кто сроднился с тьмой...",2024/11/28,ru
brutalistu,1,8.3,https://steamcommunity.com/id/brutalistu/,For the Emperor,2024/11/28,en
S^ntory (SAN-tehnik),1,15.4,https://steamcommunity.com/id/SAN-tehnik/,Отличная игра!!! Хорошо можно скоротать вечерок кроша теранидов))),2024/11/28,ru
|Triarii SB| Chpl БэЛ,0,170.8,https://steamcommunity.com/profiles/76561198027162523/,"Ждал эту игру с нетерпением (Предзаказ Ultra).
В день выхода за раз прошел всю компанию. Я получил море удовольствия от нее, но есть очень много ""НО"":
1) Соединение с сервером потеряно 10/10 и никакого возмещения за это ни опыта ничего. (играешь соло или с рандомами и выносишь геносемя, 2 данных арсенала и тут раз ""Ничего не было"")
2) Халтура с кастомизацией и внешним видом астарстес ультры.
На корабле можно заметить много космодесантников, не именных. Но все их отличие лишь в принадлежности роты. Броня и царапины на ней все идентичны. Можно заметить на палубе строй из космодесантников и перед ними стоит их командир. Но никаких отличий его от обычного космодесантника нет.
Кастомизация брони так совсем отдельная тема т.к. в первой части была кастомизация хаоситов, тут максимум цвет и геральдику поменять. У лояльных космодесантников дела обстоят немногим лучше, ибо броня есть, но некоторые виды наплечников, рук и ног, а так же некоторых видов оружия могут отличаться лишь расположением печати чистоты! Гениально, наверное пришлось потратить целый штат специалистов на перемещение печати чистоты.
3) Болтерное оружие. Все еще не раскрыто и не имеет должной убойности. Ощущение стрельбы с автогана. А не из оружия, болты которого при контакте еще и взрываются, нанося дополнительный урон. Так же отсутствие типов боеприпасов на болтерное оружие. (в первой части были перки на болты кракен)
4) Контент по чайной ложке. Месяц ждали нео-волкитный пистолет...
5) Всего 6 классов при том что есть апотекарии, техножрецы и др.",2024/11/14,ru
骆驼样子,1,5,https://steamcommunity.com/profiles/76561198810329408/,"我很需要点数去买那些涩涩的头像
摸一下猫猫会张嘴，一个赞摸一次！！！
⣿⣿⣿⠟⠛⠛⠻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡟⢋⣩⣉⢻
⣿⣿⣿⠀⣿⣶⣕⣈⠹⠿⠿⠿⠿⠟⠛⣛⢋⣰⠣⣿⣿⠀⣿
⣿⣿⣿⡀⣿⣿⣿⣧⢻⣿⣶⣷⣿⣿⣿⣿⣿⣿⠿⠶⡝⠀⣿
⣿⣿⣿⣷⠘⣿⣿⣿⢏⣿⣿⣋⣀⣈⣻⣿⣿⣷⣤⣤⣿⡐⢿
⣿⣿⣿⣿⣆⢩⣝⣫⣾⣿⣿⣿⣿⡟⠿⠿⠦⠀⠸⠿⣻⣿⡄⢻
⣿⣿⣿⣿⣿⡄⢻⣿⣿⣿⣿⣿⣿⣿⣿⣶⣶⣾⣿⣿⣿⣿⠇⣼
⣿⣿⣿⣿⣿⣿⡄⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡟⣰
⣿⣿⣿⣿⣿⣿⠇⣼⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⢀⣿
⣿⣿⣿⣿⣿⠏⢰⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⢸⣿
⣿⣿⣿⣿⠟⣰⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠀⣿
⣿⣿⣿⠋⣴⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡄⣿
⣿⣿⠋⣼⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡇⢸",2024/11/14,zh-cn
steven,1,56.4,https://steamcommunity.com/id/mgjvgk/,一、二代都很讚,2024/11/28,en
IoS,1,19.4,https://steamcommunity.com/profiles/76561198196776989/,"Отличная игра, всем фанатам вахи рекомендуется, нормальный сюжет, хорошая боевка, отличное внимание к деталям от разработчиков, спасибо)",2024/11/28,ru
Lollipop,1,263.5,https://steamcommunity.com/profiles/76561198110531895/,"Определённо одна из лучших игр этого года!
Ожидал что быстро надоест из-за малого количества пока что имеющихся карт, но на удивление геймплейно игра настолько хороша что не заметил как наиграл 250+ часов и думаю это ещё не предел.
Данный продукт способен дать эмоции которые к сожалению большинство современных игр либо не могут дать, либо боятся из-за ""повесточки"" и страха кого нибудь задеть или обидеть. Space Marine 2 это переполненный пафосом и брутальностью шутер от третьего лица с отличной кастомизацией, красивой и детально проработанной графикой, внимательным отношением к лору вселенной и интересным геймплеем.
Ничто не заменит первое ощущение от убитого ксеноса своим БОЛЬШИМ П*******!!! (Пиломечём конечно, а вы что продумали?)
В общем разработчики обещают поддерживать проект и добавлять новые карты и оружие. Направление верное, но ещё хотелось бы побольше вариаций врагов. Со временем надеюсь что придут и к этому. Добавят условных некронов или орков к примеру.
Ну а в остальном:
10 ГАЧИМУЧИ из 10!!!

Никакого гейства!!! Только жесткий мужицкий с*кс!!!!
ЗА ИМПЕРАТОРА!",2024/11/29,ru
РЕАЛ СЛИМ ШЕДИ,1,19.9,https://steamcommunity.com/id/CRYPTOgMAN/,♥♥♥♥♥♥♥♥♥♥ ♥♥♥♥♥♥♥♥♥♥♥♥,2024/11/28,en
Demon,1,17.5,https://steamcommunity.com/profiles/76561198092650153/,"／ﾌﾌ 　　　　　　 　ム｀ヽ
/ ノ) 　 ）　ヽ
/ ｜　　( ͡° ͜ʖ ͡°）ノ⌒（ゝ._,ノ
/　ﾉ⌒7⌒ヽーく　 ＼　／
丶＿ ノ ｡　　 ノ､　｡|/
`ヽ `ー-'_人`ーﾉ
丶 ￣ _人'彡",2024/11/28,ja
Boba Fatt,1,192,https://steamcommunity.com/id/SanHolo69/,For the Imperium of Man,2024/11/28,en
SAMURAISHREK,1,65.9,https://steamcommunity.com/profiles/76561198096450213/,да,2024/11/28,en
d1az1337,1,2.8,https://steamcommunity.com/id/d1az1337/,"11/10 сочных мужских жоп, однозначно рекомендую. ЗА ИМПЕРАТОРА!",2024/11/28,ru
