Nickname,Title,Play Hours,Profile Link,Comment,Date,Language
Me_Who_Else,0,42.3,https://steamcommunity.com/profiles/76561198027310470/,"Oh yes. Lets nerf the players in PvE. What could *possibly* go wrong? Said no one ever at the studio and implemented the nerfs.

Edit: 4.1 Changed a lot need to play before turning it to yes.",2024/10/18,en
tarzipan112,0,154.1,https://steamcommunity.com/profiles/76561198057210048/,"Ein wirklich gutes und vom Schwierigkeitsgrad knackiges Game mit ner schönen Lernkurve.
Auch für Feierabend Spieler gut geeignet und immer genau richtig vom Stresslevel
Jetzt nicht mehr!
Danke an die Entwickler für diesen tollen Patch. Ich weiß nicht wer hier gesagt hat das Spiel sei zu leicht oder langweilig.
Eine neue Schwierigkeitsstufe zu bringen hätte eigentlich reichen müssen. Da können sich die Profis ja dann austoben. Mir ist nicht klar warum das ganze Game schwerer gemacht wurde.
Seit dem Patch nur noch Frust",2024/10/19,de
SchindlersFist,0,159.3,https://steamcommunity.com/profiles/76561198049654076/,"They have appeased the soulsbrain tryhard CBT masochists . . . by ruining the enjoyment for the other 95% of players.

Why did you change animation frames? My muscle memory is useless now and I'm 80 hours in. Thanks Sabre.
Why did you make the bullet sponges even spongier? Bolter rounds should not hit with the same stopping power of a BB gun . . . especially on the two easiest difficulties.
Why did you make each difficulty more difficult? Seriously they were fine, add Lethal and maybe an even worse difficulty called ""Lore Accurate"" or something.
Why punish new/casual players to appease a tiny minority that already maxxed out each class to 25? They're gonna drop the game and go back to Elden Ring, then you'll have no players left, no new purchases, and no DLC sales.
(This patch ruined any chance of me spending more money on SM2)

They fixed armor leashing but that's pretty much it. The game still sucks.",2024/10/18,en
ShubDrub,1,47.8,https://steamcommunity.com/id/ShubDrub/,"What is your life?
My honour is my life.
What is your fate?
My duty is my fate.
What is your fear?
My fear is to fail.
What is your reward?
My salvation is my reward.
What is your craft?
My craft is death.
What is your pledge?
My pledge is eternal service.",2024/10/25,en
Opiumazer,0,133.1,https://steamcommunity.com/profiles/76561198007887662/,"Réédit patch 4.1

(partiellement réglée à la 4.1) 1ère grosse erreur : nerf des munitions. Ils ont buff plusieurs armes depuis le patch 4.1, les valeurs n'ont pas l'air bien élevées. en revanche les munitions sont toujours limitées dans les caches de munitions pour les grosses difficultés, c'est trop pénalisant pour l'une des classes qui ne possède pas de corp à corp. pour ma part c'est juste pour rendre la difficulté chiante , et non difficile,à vous de juger.

(toujours présent à la 4.1) 2ème grosse erreur : le nerf d'armure dans les difficultés supérieures, là c'est costaud, on prenais déjà globalement plus de dégâts dû au nombre d'ennemi qui augmente, et dans certains cas on se faisait déjà explosé comme il faut,même en ayant les bons réflexes. A la dernière difficulté, c'est complètement lunaire, on devient une vraie chips, je vois même l’intérêt, on prend cher même en se défendant bien, on est pas ""récompenser"" par le jeu en jouant bien, ca ne sert strictement à rien, c'est juste frustrant

(réglée à la 4.1) 3éme grosse erreur : la mécanique d'escouade (réglée)

(parait réglée à la 4.1) autres erreurs : flood d’ennemis puissant (plusieurs extremis)

Ils ont corrigé quelques trucs à la 4.1, mais ce n'est toujours pas aussi bien qu'avant le patch 4 de ce que j'ai vu pour l'instant. ils n'ont pas fait comme ARROWHEAD avec helldivers 2 c'est déjà ça, mais je ne pense pas que tout est encore bien réglé. Je ne m'amuse toujours pas comme l'avant patch 4, je dirais bien que c'est surtout parceque les joueurs moyens ne peuvent plus faire de T4 sans constamment devoir être assisté, c'est surtout ce qui rend mes parties chiantes parce qu’il faut constamment PL les nuls",2024/10/18,fr
МАШИНА,1,33.9,https://steamcommunity.com/profiles/76561198881072001/,"Отличная игра, с прекрасными PVE составляющими, возможностью кооперативной игры даже в компании; текстуры в игре превосходные, последние миссии компании особенно красивые (из минусов графики только странно выглядящий рой летающих ксеносов). Если хочется по уничтожать толпы врагов мечом-бензопилой или судорожно долбить кнопку уклонения в бою с минибоссом, который будет бесконечно атаковать именно той атакой, от которой можно лишь уворачиваться, эта игра вам понравится",2024/10/26,ru
Anzahl-M,0,150.3,https://steamcommunity.com/profiles/76561198325991802/,"这从来都不是我想要的，我从未想过打上差评，我们曾一起歼灭了恐怖的泰伦虫族，但你背叛了我们，背叛了我们所有战斗兄弟，你窃取了战斗兄弟们的力量并加强到泰伦虫族上，星际战士2只有一次崛起的机会，如果你不抓住它，那就让愤怒的玩家完成！让差评之潮开始吧！从steam 商店的评论区覆盖到epic 的边缘，让评论区沸腾！让好评率坠落！即使流尽战斗兄弟们的每一滴血，我们也要看到星际战士再次强大！如果我们不能从你的失败中拯救它……那就让好评率燃烧吧！
Let the Galaxy Burn！ [cube_怒]",2024/10/18,zh-cn
CrimsonDucker,0,37.6,https://steamcommunity.com/profiles/76561198278714321/,"Great game, combat feels heavy, which I absolutely love, but I cannot understand the ""balancing"". Half of the map I have to run without any ammo left in my weapons and god forbid a mini-boss spawns because I'll be running be into the previous sector, if I could, but most of the time it is locked off already as ""the point of no return"". Having no ammo doesn't make the game more ""challenging"", just more frustrating. I'm sorry that I'm trying to have fun in a shooter game by using my weapons and ammo.",2024/11/8,en
Sanguinius,1,124,https://steamcommunity.com/profiles/76561198131139737/,The game developers actually care and listen to us. I highly recommend this game,2024/10/18,en
Mathazzar,1,114.6,https://steamcommunity.com/profiles/76561197972499254/,"Edit 10/28/2024 - Patch 4.0 rolled back some of the..worst changes. However, Chaos is still incredibly unfun to fight for the below reasons. They mention things like win percentages, but I wonder if that's Chaos and Tyranid missions lumped together. The buffs to bolters are..lackluster. They still remain the option for someone wanting to shoot themselves in the foot. I'll mark it recommended but hestitantly.

I won't lie. It was pretty bearable at release but.. I don't really know what the devs are doing in regards to balance and I don't think they know either. Everything I'm about to write is taken from someone who runs 90% difficulty 4 of 5 (Ruthless) and has their survivor helmet from the Lethal (5/5) missions. And this is all for PVE only.

They've done balance passes nerfing the damage on weapons when most of the weapons are already pretty bad.

Chaos majoris are the examplars of this poor design. They can teleport around in an instant. You will need to do about a dozen or two full melee combos to down them but, they can teleport away without warning.

The flamer chaos marines are the worst of the worst. They can teleport without warning in the middle of your combo, charge up a dodge only attack while you're still in an animation that you can't animation cancel out of, and reduce your armor and a good chunk of your HP near instantly. Even if they don't teleport, your dodge roll is shorter than the AOE ring you need to flee from but you won't have time to do the second dodge roll before you're hit. They have incredible range but that doesn't matter because, again, they can teleport to you.

And you may think the answer is a gun. But because the guns have been near nerfed into the ground - you will need to spend multiple magazines per marine.

And they did do a patch that made fighting chaos ... not so bad. And then immediately rolled that back partially and amped up the grind by making us worse at fighting into it.

It's starting to feel that a very vocal minority of players at the upper band of skill levels are dictating the required skill level of all the average skill level players.",2024/10/20,en
Crom,0,61.8,https://steamcommunity.com/profiles/76561198070806781/,"스페이스 다이버즈 2에 오신것을 환영합니다.
곧 월클병이 도져 게임철학에 대한 강의가 시작될 예정입니다.
지금 오도봉고에 탑승하고 있는 아쎄이들은 창문을 깨고 탈출하십시오.",2024/10/18,ko
Arv,1,49.7,https://steamcommunity.com/profiles/76561198072127207/,"Что сказать, это отличнейший олдскульный шутан. Враваемся и разъёбываем! Старое-доброе ультранасилие в наличии, разрубание силовым мечом от головы до жопы в наличии, потный хардкор в наличии, свет Бога Императора в... сердцах!",2024/11/11,ru
aky141,1,104.7,https://steamcommunity.com/profiles/76561198155254187/,"A Fun game in an era of rubbish,",2024/11/1,en
Ching cha !,1,79.6,https://steamcommunity.com/id/Tromash/,"Lucky us, the devs decided to follow the great example of Helldivers 2 on 'How to ruin your game by nerfing everything' :D
Edit: They rolled it back!",2024/10/18,en
Skallebank,1,322.6,https://steamcommunity.com/profiles/76561198048001424/,"To preface, my review was negative, due to patch 4.0 which introduced a bunch of changes a week ago at the time I am writing this.

Today we had another patch that reversed said changes, and after playing for a few hours, I can honestly say that Space Marine 2 is back in a good position again. This is of course subjective, but I am clearly not alone having this viewpoint.

In its current state SM2 is gory, engaging, testosteronie- filled fun. I usually stick to various RPG, and haven't really enjoyed a shooter (if you can even call it that) since Battlefield 1942.

I can't stop playing this though.

You have a campaign, which takes about 7 hour'ish to complete. While that might sound short, it is highly entertaining. The quality is top notch. At least I was having a blast blasting, hacking and swordchainsaw'ing my way through it.

Than you have the online part. As someone who is generally burned out of online games, this still has hooked me. You have PvE coop missions, called operations, where you and 2 fellow Space Marines clear out 1 of 7 maps. You can chose between 5 difficulties. The lowest one being very easy, the hardest one .. well.. hard.

I could probably write an essay about this game, but bottomline:
This is my years Baldurs Gate 3. Totally different genres, but both are game of the year content for me.

Also kudos to Sabre for listening to the community feedback. They reverted a highly unpopular patch in 1 week. They are also introducing public test servers. So this is apparently a company that listens.",2024/10/20,en
Ｐａｒｔｉｎｇ,1,14.1,https://steamcommunity.com/profiles/76561198811411192/,"Отзывы никто не читает , поэтому напишу рецепт моего любимого Сырного крем-супа с шампиньонами

Сыр сливочный - 120 г
Шампиньоны - 300 г
Сливки 20% - 100 мл
Картофель - 3-4 шт.
Лук репчатый - 1 шт.
Морковь - 1 шт.
Соль - по вкусу
Перец чёрный молотый - по вкусу
Чеснок сушёный молотый - 0,5 ч. ложки
Масло растительное - 2 ст. ложки
Зелень свежая (для подачи, по желанию) - по вкусу
Вода - 1,5 л

№1 Подготовить все необходимые продукты.
Картофель, лук и морковь очистить.

шаг №2
Картофель нарезать средними кусочками.

шаг №3
Морковь нарезать произвольными кусочками или натереть на крупной терке.

Сырный крем-суп с шампиньонами - шаг №4
Лук нарезать небольшими кусочками.

шаг №5
Шампиньоны нарезать средними кусочками.

шаг №6
В сковороде разогреть растительное масло, выложить нарезанные овощи и жарить 10 минут, периодически помешивая.

шаг №7
Переложить овощи в кастрюлю, влить 1,5 л теплой воды и варить на умеренном огне 25-30 минут.

шаг №8
Затем добавить в кастрюлю сливочный сыр.

шаг №9
Влить сливки, добавить соль, чёрный молотый перец и сушёный чеснок. Перемешать и варить суп еще 7-8 минут.

шаг №10
Взбить суп при помощи погружного блендера. Попробовать суп, отрегулировать вкус и подавать к столу.

шаг №11
Разлить сырный крем-суп с грибами по тарелкам, при желании украсить свежей зеленью. Подавать суп к столу можно с сухариками и отдельно поджаренными грибами.
Приятного аппетита!",2024/10/20,ru
Dark,0,189.8,https://steamcommunity.com/id/5fdvbg/,"4.0 패치 이후로 게임이 불쾌해졌다
치명적 난이도 뭐 쉽게 죽고 물량 많은건 다 좋다 이거야 제일 어려운 난이도니
제일로 문제인 전우조 시스템 생겨서 몇몇 클래스가 특색이 사라짐.
어썰트는 지면강타로 위협이 되는 마요리스를 제거하거나 잡몸을 제거하는 용돈데 치명적 난이도에서는
그 짓거리 하다간 처형을 해도 쉴드도 못채우고 뒤지기 쉽상임 뱅가드도 마찬가지고 스나이퍼도 마찬가지임
클래스 특색을 다 죽여놓고 정작 무기 밸런스 개판인건 냅두고 있음 (근접 데미지 병신 , 볼터류 데미지 병신)
그렇다고 처리 안하고 멀리서 볼트 피스톨 쏴버리면 원거리 마요가 쏘는거 다 처맞고 있어야함
그리고 팀원들이 다 죽어서 혼자 남으면 전우조 시스템 때문에 혼자서 처형을 하든 빈틈사격을 하든 실드가 안 차고
무한공세에 그냥 뚜드려 맞고 죽어야함. 너프만하다 망한 옆집 그대로 따라가고 있음
요번 패치 이후로 능동적으로 했던 플레이 방식이 수동적으로 되었고
치명적 난이도는 해금되는 스킨을 얻으면 전혀 할 메리트가 현재 없어보인다고 생각한다.
제일 어려운 난이도를 깼을때 성취감,만족감 보다는 그냥 불쾌하고 스트레스만 받는다",2024/10/18,ko
Arrax,1,322.1,https://steamcommunity.com/profiles/76561197965981267/,"Back to positive since producers and directors listened and changed course (or will with the upcoming patch).
The game is amazing!",2024/10/18,en
Da Capo,0,189.6,https://steamcommunity.com/profiles/76561199379343218/,"傻逼saber平衡组你母亲是死了吗
15米抱团你是长期素食缺爱拿朋友当代餐？不和兄弟贴贴就会死？
各种各样的暗改你是真当bro是傻逼看不出来吗？
红温枪虫邦邦两喷给满血剑卫蒸发？陶钢装甲纸糊的？骨刀虫子两刀满血特战干残血g甲纸糊的？
三个特种一起刷？你tm倒是限制下脑虫的刷新率啊两对脑虫是TM你屁眼里的拉珠吗越多越好？三只利卡特泰图斯说的啥？“利卡特通常只会单独出现”？不知道的以为玩家是禁军
翻滚距离减小两翻翻不出地狱兽动力锤冲击区？我咋没见牢锤的动力锤这么NB？怪物机动性比玩家高三倍？我寻思你tmb也不是宫崎英高啊我玩的也不是魂游啊，你再干脆点再加个体力条，武器全别做了改成ig的激光枪改名叫战锤40k星界军2算了
动力剑背景切陶钢跟切黄油似的你告诉我一刀切不死角虫？这动力剑是不是被你换成你和你的gay男友左爱用的假寄吧了？
爆弹的基础伤害？真肛塞啊一点伤害没有？不知道的还以为这tmd是airsoft仨阿斯塔特在模拟仓里闹着玩呢
玩家要的是doom级别的机动性，伤害爆表的武器，爽的要死的战斗交互和对面激情互秒不是血条伤害差距大的要死的怪虐玩家
怎么箭头老路这么喜欢走？暗潮老路这么喜欢走？
别做游戏了转生成欧格林拿着你的糖豆发射器和假寄吧一群人抱在15米内滚去赎罪远征200年算了",2024/10/23,zh-cn
Spike Greene,0,99.8,https://steamcommunity.com/profiles/76561198102025146/,"As a casual player who was challenged (in a good way) by higher difficulties before the recent nerf, I just have to say that I cant remotely understand why the developer decided to make the game harder.

I understand that there are players who have mastered all difficulties and for those players, a new, higher difficulty was implemented. Why punish those players who were fine with the game as it was? I sincerely hope lessons were learned from Helldivers.

To those who react to what I said above by telling me to ""get gud"" or leave the game:
I am still learning and I know I have much to learn still. But as said, Im just a casual dude who plays some operations in the evening with friends and not the best player out there. I wonder who those balance changes are aimed at: the elite of the best players who are bored or a larger portion of the player base.

Theres no denying it: I am severely pissed off. Just got my first fencing weapon, played some really intense operations and barely made it, only to get the thing that made it possible get nerfed the next day.

Also, from consuming content very experienced players created, I understand that once you have perfected your parry timing, you go back to balanced weapons anyways because of their better stats. So the best of the best arent even affected by that change. Its rather kicking away the crutch of those who need it. Telling them to just keep dying until they have perfected their timing. Which does not sound like fun progression. In a cooperative game anyways.",2024/10/18,en
Panzers13,0,57.5,https://steamcommunity.com/profiles/76561198163287675/,Been loving the game ever since it came out but the new patch really ruined the game. It just doesn't feel fun anymore and there are some noticeable bump in scale of difficulty across the board. Unnecessary nerfing on weapons and equipment's also suck the joy out of this game. Let people have fun. Don't pull another Helldivers on us unless you want your goodwill to tanked like they do.,2024/10/18,en
requiem43,1,12.7,https://steamcommunity.com/profiles/76561198962378092/,"Пройден сигнл на предпоследней сложности.
Геймплей - ну тут все понятно, привет 2010 год, есть точка А, есть точка Б. Задача добраться. По пути есть мерзкие ксеносы (тираниды) и чертовы предатели (отребье из 1000 сынов). Пушки и патроны разбросаны в достатке. Аптечек мало. Режим, пилим, сжигаем все противников Императора. Однообразно? Пожалуй да, но зрелищно.
Графика- хорошо, сочно, красиво. Анимации ближнего боя замечательны.
Сюжет - по началу между главным героем и его напарниками есть недоверие, которое исчезает ближе к середине игры. Основной сюжет вобщем-то неплох для игровой экранизации Вахи.
Сеттинг - гримдарк, пафос, бесконечная война, все по канону.
Звук- отличный, порадовала русская речь.
Хотелось бы сказать о напарниках - тупы как пробки.
Вобщем-то хороший проект, чтобы отвлечься и уничтожить врагов Человечества.
В случае игры в коопе отзыв будет дополнен.",2024/10/25,ru
I'm Cyberslav,1,14.8,https://steamcommunity.com/id/ValduS_s/,"Это просто зубодробительная и акуетительная история Базза Лайтера из ""Истории игрушек""
Здесь Базз просто крошит ска орды врагов, ломает хребет культистов и терминаторов.
Самые кровавые и смачные сражения в этой игре !
Не сильно знаком со вселенной Warhammer, но ска это игра просто конфетка.
Первая часть Space Marine очень, ну очееень скучная, такого про эту часть сказать не могу.
ЗА ИМПЕРИЮ ! ЗА ИМПЕРАТОРА !!",2024/11/8,ru
Vakot[UA],1,39.7,https://steamcommunity.com/id/Vakot/,"О це чудова гра яка познайомила мене з всесвітом ""вічної війни"". Мені раніше здавалось що гібрид фентезі та фантастики - якась дурня, але як же я помилявся... Ця гра заставила мене передивитись 100500 відеороликів по лору, зрозуміти що ""Вулкан"" і орден ""Саламандр"" - красавчики, ""Мангус"" не зраджував і сподіватись що імператор скоро повернется, аби нести справедливе винищення брудним ксеносам та єретикам!

9.5 анігільованих ксеносів з 10 в ім'я Імператора!",2024/10/27,uk
毛豆花生真好次,0,242.2,https://steamcommunity.com/profiles/76561199369924182/,"10月17日的更新简直是灾难性的依托答辩，N5难度的设置更是制作组根本不玩自己做的游戏的证明！堆数值就算了，还整一堆恶心人的机制出来为难玩家，怎么箭头的《自由升级》后挨那一波巴掌没扇你们的脸上是吧？非得我们玩家也找个索尼在后头抽你们工作室鞭子才能学会怎么做游戏？
这是我首个差评，之前玩了那么多粪作也没差评过，星际战士这个我TM真忍不了了",2024/10/18,zh-cn
老婆怪蜀黎,0,139.2,https://steamcommunity.com/profiles/76561198093666094/,"这从来都不是我想要的，我从未想过打上差评，我们曾一起歼灭了恐怖的泰伦虫族，但你背叛了我们，背叛了我们所有战斗兄弟，你窃取了战斗兄弟们的力量并加强到泰伦虫族上，星际战士2只有一次崛起的机会，如果你不抓住它，那就让愤怒的玩家完成！让差评之潮开始吧！从steam 商店的评论区覆盖到epic 的边缘，让评论区沸腾！让好评率坠落！即使流尽战斗兄弟们的每一滴血，我们也要看到星际战士再次强大！如果我们不能从你的失败中拯救它……那就让好评率燃烧吧！

Let the Galaxy Burn！",2024/10/19,zh-cn
zombak,1,14.4,https://steamcommunity.com/id/truezombak/,"Мяяяясооооооо, брат, как в старые добрые",2024/10/20,ru
Shine,1,90.9,https://steamcommunity.com/profiles/76561198058288611/,"Game is fun, exceptionally so.
Thankfully the devs are walking back on trying to balance the game vastly into the ruinous power's favor. Still plagued with numerous issues from crashing, networking, matchmaking, and the like.

Some of the weakest weapons are receiving a small amount of attention, making it seem like they're not afraid of making the game too hard, but afraid of making it too fun.

Hopefully the perk systems are addressed, as a majority of the traits are either wrong to take against one of its competitors, or flat out not doing anything.

The worst part of the game is the class restricting matchmaking, tossing you into games where you possibly cannot play 2 of the classes, with no way to ensure you end up playing what you want, outside of maintaining a private lobby.",2024/10/18,en
Twisted Kills,0,42,https://steamcommunity.com/profiles/76561198119027135/,"Will update this once the devs learn to stop nerfing everything. As of now, they are taking the Helldivers 2 approach and turning our fun into a meta following, frustrating grind experience.",2024/10/18,en
Dominions,0,171.7,https://steamcommunity.com/id/RetiaAdolf/,這平衡更新你認真的?一個PVE核心遊戲要你媽的平衡阿.太多人能熟練運用武器就是太簡單.要削.太多人用這武器是因為武器太強.要削.是嫌銷售數據太好看了是吧.,2024/10/18,ko
Scullz,1,280.2,https://steamcommunity.com/id/MisterScullz/,"About a month after Helldivers 2 launched, Arrowhead released a patch that made their game punishingly difficult and it was suddenly no longer accessible or fun to me, so I and many others quit. Their daily active players dropped off sharply after that. Saber has now done the exact same thing that Arrowhead did.

Substantial difficulty is now harder than Ruthless was before the patch with all the Extremis spawns and other tweaks. Ruthless and Lethal difficulties are inaccessible to someone like me who doesn't have the time to no-life the game and ""git gud."" That leaves me without the ability to progress, and without that I have no incentive to continue playing.

It was fun while it lasted. It's too bad this trend of Dark Souls difficulty fetishism is ruining games. What used to be recreational fun time is now far too intense and serious business. No thanks. I already have a difficult and stressful day job. I don't want or need a difficult and stressful game. I'm too old for that and I'd bet a lot of other 40k fans are, too.

Edit: Todays patch was almost everything I could have hoped for. Saber has proven (at least for now) that they actually listen to their customers and care more about whether we have fun than making sure their game is a torturously difficult Elitists Only gatekeeper circle **** like Helldivers 2 became. The rapid response and decision to roll back poorly designed and hastily implemented changes, with a few reasonable caveats, is appropriate and has returned the game to a state of play that is accessible enough to be inviting and enjoyable and challenging enough to be replayable. With that, Space Marine 2 has earned my positive review and recommendation, but I want to leave off my revised review with some words of caution:

Part of my afformentioned stressful job involves data analysis. Space Marine 2 is a great game that was almost ruined by poor decision making based on what I can only describe as poor analysis. Dmitriy Grigorenko, the Space Marine 2 Game Director, says in the 4.1 patch notes, ""Here was our reasoning before Patch 4.0: When the game came out in September, the Ruthless difficulty win rate hovered around 60%. Weeks later, and with the changes introduced by Patch 3.0, we saw that the same win rate had jumped to over 80%, and we received a lot of feedback stating that the game had become too easy—even at its maximum difficulty (at the time)."" Okay. Win Rate by Difficulty alone is a terrible way to determine whether or not a game is unbalanced unless you are also tracking the overall played time of the specific players involved, the weapons they are using, and the degrees and extents to which they've upgraded their class and weapon perks. Of course win rates on Ruthless jumped by 20% over a few weeks! The players were learning the game, learning the enemies, learning where all the equipment spawns, and progressively unlocking more powerful weapons and abilities! A full team of maxed out players (level 25 with fully upgraded Relic weapons) with over 100 hours played consistently beating the game on the highest difficulty should not be surprising or concerning. It should be expected. On the other hand, a full team of newer players leveling and unlocking their first class and weapon set should find it challenging, but not impossible. Saber seems to have looked at and listened to only the most hardcore addicted players and started tuning the game for that small but vocal group of presumably unemployed extreme gamers who compulsively devoured what was meant to be hundreds of hours of content and then whined when the game we were all still learning and progressing through wasn't hard enough for them anymore after they memorized and mastered every aspect of a game that most of the player base were just beginning to explore. As a result, Saber made PvE progression for newer and more casual players impossible (or at least prohibitively difficult) for a week. That's a really dumb thing for a smart team of developers to do.

I don't know how much data Saber is collecting or the different ways that they may or may not be analyzing that data, but this bit of insight from the Game Director is concerning without additional context. At least they did the right thing by rolling back their and they didn't take forever to do it. Hopefully they will make good on their promise to be more measured in their approach to balancing the game going forward by listening to feedback from more than just the most hyper-aggressive terminally-online game junkies.",2024/10/19,en
BluEdge,0,194.7,https://steamcommunity.com/profiles/76561198155191960/,"The Developers have zero respect for their player base, they treat us as test subjects not customers. What is this patch 4.0? Are you seriously punishing your player base for having fun and enjoying the game from before? Are trying to role-play a Greek God?

1. You stealth nerfed the dodge distance and invulnerability window, now my space marine felt like he is overweight and hasn't exercise in years. The distance traveled felt unnatural even to the naked eye, its like my character hit an invisible wall as he jumped. The fact that the Developers kept this from us is a big red flag.

2. The new teammate distance mechanic on ruthless and lethal has never been tested before release, you can tell they never take snipers into consideration at all, how can they play their role as range support if they cannot stay back and provide cover fire. And why implement this to ruthless, if you want to provide a challenge for the elites among us, this mechanic should only be in lethal difficult if ever. This is clearly Hubris on the Developers part, and the success of Space Marine 2 have gone to their head.

3. Your current Operation enemy director is not functioning as intended, enemy spawn rate is all over the place even on low difficult. 6 to 7 Majoris drowning a single level 1 to 3 player on Minimal is crazy (I have encounter this multiple times when joining a game). How are new players able to learn if they are getting hammered from the very beginning.

4. Enemies are still able to shoot at my feet and damage me through the elevator floor, imagine getting sniped from underneath the floor plate by a Tyranid 5 secs after the elevator has already left the previous floor. This has been an issue from day one, 4 patches in and still not fix. I do not wish to dodge around like an idiot in the elevator, so how about you fix this immersion breaking bug asap.

5. Lastly I am extremely disappointed with the cosmetic rewards for clearing all 7 missions on lethal. One helmet for all 6 classes? Why not one for each class, the design on that helmet took your team how long to make? An hour? Two? You could have move that damaged look to all of the relic helmets, one for each class, how lazy have you gotten, I have already purchase the season pass, unfortunately in this case, honestly i don't think I will be getting my money's worth if this is the amount of effort for such an achievement.

This review will not effect the current sales of this game, but keep this type of updates and lazy work going, and the next time i see a Saber Interactive game, I will pick any other developers who respects their player base to support.",2024/10/21,en
kai,1,22.7,https://steamcommunity.com/id/Kaii233/,"I will leave the cat here, so that everybody who passes by can pet it and give it a thumbs up and awards
／＞　　フ
| 　_　 _ l
／` ミ＿xノ
/　　　 　 |
/　 ヽ　　 ﾉ
│　　|　|　|
／￣|　　 |　|　|
| (￣ヽ＿_ヽ_)__)
＼二つ",2024/10/25,en
Maki,1,38.2,https://steamcommunity.com/profiles/76561198007602689/,"I can confirm the game is awesome. My most anticipated game of the year, been waiting for it for more than 2 years.

P.S: The game has it,s bugs like crashes and matchmaking issues. But if you are persistent at it, the game will reward you in its own way.

For The Emperor Of Mankind! And for my old world/fantasy Warhammer bois... Praise Sigmar and The Empire! :)",2024/10/21,en
hilalex07,1,66.6,https://steamcommunity.com/profiles/76561198007874432/,"Fan de l'univers depuis mon adolescence, ayant fait le premier à l'époque, j'en attendais beaucoup de la suite (peut-être trop d'ailleurs).

Premièrement, cela fait plaisir de retrouver l'univers dans un jeu à gros budget. En effet, depuis les déboires du dernier Dawn Of War, les grosses productions étaient frileuses.
En revanche, il y a eu plein de jeux à petits budgets ou indés qui sont des pépites.

Niveau graphisme, c'est vraiment très beau. Je n'ai pas grand-chose à dire de plus, le visuel de l'univers n'a plus rien à prouver.

Coté technique, il est réellement très gourmand en ressources processeur, j'ai eu du mal au début.
i5-8600K
7900XT
16Go RAM

Avant le dernier patch, mon i5 n'en pouvait plus. J'ai quand même plus observé l'efficacité du système de cache du jeu, bravo les devs. En effet, plus je jouais, moins j'avais de problèmes de performances. Cependant, j'ai eu de nombreux crashs à un moment donné en jouant au multi.

Niveau gameplay, c'est un retour dans les années pré 2015. Cela ne conviendra pas à tout le monde, mais la recette est efficace.
Il y a le même esprit que le premier, mais bien amélioré. Je pense aux exécutions qui sont jouissives, l'esquive, la parade, le tir et la parade réflexe. Tout vient naturellement. L'arsenal est assez généreux.

Niveau histoire, c'est dans la lignée du premier, épique, voire vraiment très épique par moments. Du bon W40K, quoi !

Niveau contenu, on reste dans les jeux modernes qui font les paris de tenir ou de faire revenir les joueurs sur un an. Donc, le contenu de base peut paraitre moyennement abondant.

Le multi je n'ai fait que la coop opérations et franchement, c'est réellement sympa à jouer.
Je pense que le jeu va me durer quelques mois, voire l'année, vu le contenu annoncé.

Pour les points faibles. Ayant joué au jeu depuis l'accès anticipé, je dirais :

- Les bugs, c'est chiant, on le répète : ne pas jouer à la sortie.
- Un aspect répétitif dans le gameplay : si tu n'aimes pas, passe ton chemin.
- La sortie des patchs et des features de base tardive, je pense au support de l'ultra-wide.
- On en veut plus.",2024/10/20,fr
CYYH,0,52.8,https://steamcommunity.com/profiles/76561198341761772/,pve做平衡，幽默，爆弹枪一梭子干不死一个小虫子，远程做的一坨屎，近战更是一坨屎,2024/11/7,zh-cn
Panda,1,14.9,https://steamcommunity.com/id/tendermiese21/,"Warhammer 40,000: Space Marine 2 ждали многие как и я. Я смотрела трейлеры и тоже стала фанатиком. Игра выглядит и звучит величественно. Действие игры разворачивается на трёх планетах. И во время прохождения герои побывают среди болот и джунглей, в подземных туннелях, среди величественных строений, в местах крупных сражений. Порой, смотря по сторонам, вы будете замирать от восторга! При этом, думая о масштабе всего этого, разработчики не забывали и о мельчайших деталях окружения. Атмосфера этой игры на уровне - слишком Божественно! Сюжетная часть игры затягивает, а также операции которые выполняете помимо сюжетной части тоже отработаны до блеска. Каждое сражение выглядит очень эпично. Когда на тебя летит орда Тиранидов ты сначала думаешь, емае. А потом достаешь цепной меч и превращаешь их в фарш. Добивания это самый сок этой игры. Каждый раз балдею от него. Во время операции ты можешь выбрать себе класс и качать его. Тоже считаю классной особенностью этой игры. Управлять мощным космодесантником это одно удовольствие. Когда сюжетная часть игры подходила к концу, я сидела, не в силах вымолвить ни слова. Поражённая происходящим у меня на экране. Жаждущая большего. Я надеюсь что скоро я вернусь в этот мрачный и затягивающий мир, чтобы продолжить историю Капитана Тита. Поскорее бы! История должна продолжаться! Кстати, после вахи я начала всех называть братом. Агрессивно рекомендую к покупке! Во имя Императора!",2024/11/5,ru
KenChi,1,13.1,https://steamcommunity.com/profiles/76561198086023489/,单机剧情虽短但精，多人游戏内容不足，战锤IP加成明显，展望未来多点更新。,2024/11/3,zh-cn
Drew,1,158.6,https://steamcommunity.com/id/drug5x2/,The feeling of being one of the most powerful fighting forces of the WH40K universe seems to have been intentionally removed by some highly questionable balance decisions with this most recent patch. The developers are going down the same path as another group of devs of a different high profile and popular PVE game. If you are looking for your Space Marine power fantasy fix then this would not be it in its current state.,2024/10/18,en
